uid|body|title|url|origin_path|newspaper_uid|host|n_tokens_title|n_tokens_body
387262dd07a314615adff7d9cb46f0cf|Costa de Marfil comenzó este lunes una amplia campaña de vacunación para hacer frente al brote de ébola que declaró el pasado sábado|Costa de Marfil comienza a vacunar contra el ébola|https://elpais.com/planeta-futuro/2021-08-18/costa-de-marfil-comienza-a-vacunar-contra-el-ebola.html|output/elpais_2021_08_18_articles.csv|elpais|elpais.com|5|14
cf130ca4f859cccda713e344392cfbd7|Joe Biden ha anunciado este miércoles un plan para ofrecer|EE UU planea ofrecer en septiembre una tercera dosis de la vacuna a la población general para atajar la variante delta|https://elpais.com/sociedad/2021-08-18/ee-uu-planea-ofrecer-en-septiembre-una-tercera-dosis-de-la-vacuna-a-la-poblacion-general-para-atajar-la-variante-delta.html|output/elpais_2021_08_18_articles.csv|elpais|elpais.com|13|6
ba489a6ba404a5dec6481603288bfe6a|Hasta que a Rosa María Montano Ullune le diagnosticaron osteogénesis imperfecta —una enfermedad conocida como huesos de cristal—, se sucedieron innumerables lesiones y fracturas. La primera, a los cuatro años. Y la última, a los 16. Con miedo y sin saber aún qué pasaba en el cuerpo de su única hija, los Montano tuvieron que enseñarle lo básico (lectura, escritura y matemáticas) desde casa, en el|Cómo hacer para que lo ‘normal’ deje de ser excluyente|https://elpais.com/planeta-futuro/2021-08-18/como-hacer-para-que-lo-normal-deje-de-ser-excluyente.html|output/elpais_2021_08_18_articles.csv|elpais|elpais.com|6|32
e4ce3100743e4f930764cb0a75d08a16|The future has arrived, thinks María del Carmen Montero. The recently inaugurated cable car reminds her of|Iztapalapa: a round trip in Latin America’s longest cable car|https://english.elpais.com/usa/2021-08-18/iztapalapa-a-round-trip-in-latin-americas-longest-cable-car.html|output/elpais_2021_08_18_articles.csv|english|english.elpais.com|10|15
a70ed446ad5aee4ba78ac2f28fad7a0d|En otoño de 2013|El emblema de un horror inadmisible|https://elpais.com/internacional/2021-08-18/el-emblema-de-un-horror-inadmisible.html|output/elpais_2021_08_18_articles.csv|elpais|elpais.com|3|1
aceb7f33242825c2725a2f598a8c4c49|Las|Las negociaciones en México dejan en la sombra la estructura creada por Juan Guaidó|https://elpais.com/internacional/2021-08-18/las-negociaciones-en-mexico-dejan-en-la-sombra-la-estructura-creada-por-juan-guaido.html|output/elpais_2021_08_18_articles.csv|elpais|elpais.com|8|0
674b3ba18c0e4185e018ac3c83b7a50a|Mensaje tipo de|La voz de los talibanes ya tiene (un) rostro|https://elpais.com/internacional/2021-08-18/la-voz-de-los-talibanes-ya-tiene-un-rostro.html|output/elpais_2021_08_18_articles.csv|elpais|elpais.com|3|2
4eff6ff4b44c444bdffbd7e60e8ad9df|El exilio no es aquel lugar dorado que algún día le contaron.|Washington, la capital de la justicia guatemalteca en el exilio|https://elpais.com/internacional/2021-08-16/washington-la-capital-de-la-justicia-guatemalteca-en-el-exilio.html|output/elpais_2021_08_18_articles.csv|elpais|elpais.com|5|7
66c43e1f768e56ee98a29850ac320faf|Con información de|Consejo Moral apoya memorándum de Entendimiento al diálogo en México|http://www.eluniversal.com/politica/104729/consejo-moral-apoya-memorandum-de-entendimiento-al-dialogo-en-mexico|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|7|1
eb7da4be5403ae9d114da75033041508|A juicio del abogado y criminólogo Luis Izquiel, “es positivo que se haya realizado el operativo que aparentemente acabó con el feudo criminal que tenía el Koki en la Cota 905, al menos los vecinos tendrán un poco de normalidad por un tiempo”.|Otras bandas esperan para ocupar el espacio que dejaron Koki y Loco Leo|http://www.eluniversal.com/sucesos/104075/otras-bandas-esperan-para-ocupar-el-espacio-que-dejaron-koki-y-loco-leo|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|8|18
73e81e8615ae0846001b332105cf8a93|La importante casa de sangrías conquista el mercado y los paladares más exigentes a través del lanzamiento de Lolea Rosé, un cóctel de vino con la gracia y frescura de un blanco y la seriedad y profundidad de un tinto; aparece este rosado de uvas Garnacha y tempranillo para todos aquellos que disfrutan del equilibrio de ambos, es un refrescante sorbo con aroma de la flor de hibisco, sabor de fondo picante y especiado del jengibre con un toque frizzante del fino carbónico, que despertará todos tus sentidos.|Lolea Rosé, la nueva propuesta burbujeante e innovadora de la casa española Lolea|http://www.eluniversal.com/gastronomia/104756/lolea-rose-la-nueva-propuesta-burbujeante-e-innovadora-de-la-casa-espanola-lolea|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|9|43
8494fa066edccdfeb9a9b592541598a0|A través de la red social Twitter, el diplomático venezolano aseguró que esperan seguir trabajando en términos de respeto y sana cooperación con la ONU.|Arreaza espera trabajar con respeto y cooperación con nuevo representante ONU en Venezuela|http://www.eluniversal.com/politica/104738/arreaza-espera-trabajar-con-respeto-y-cooperacion-con-nuevo-representante-onu-en-venezuela|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|9|15
5854e4d756185dd62467ffbc21647ffc|Los datos obtenidos durante la jornada reflejaron una elevación porcentual del 1,53%, frente a los números del día previo.|Bolsa de Valores de Caracas cerró la jornada con números verdes|http://www.eluniversal.com/economia/104748/bolsa-de-valores-de-caracas-cerro-la-jornada-con-numeros-verdes|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|7|10
e5bc2870b281c93950c1b5942b073fca||En la tierra|http://www.eluniversal.com/el-universal/104590/en-la-tierra|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|1|0
3f50f8c44349d3e680e8706e04b416e1||Dieciocho candidatas competirán por el título del Miss Venezuela 2021|http://www.eluniversal.com/entretenimiento/104700/dieciocho-candidatas-competiran-por-el-titulo-del-miss-venezuela-2021|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|6|0
176f6fb1c1ddc91ef69115e23e7663bb|El belga consiguió en la meta de Albacete su segundo triunfo en esta Vuelta después del logrado en Burgos, de nuevo por delante de otro sprinter en buena forma en esta ronda española, el neerlandés Fabio Jakobsen (Deceuninck-Quick Step), vencedor el martes en Molina de Aragón.|El francés Kenny Elissonde es el nuevo maillot rojo de la Vuelta a España|http://www.eluniversal.com/deportes/104740/el-frances-kenny-elissonde-es-el-nuevo-maillot-rojo-de-la-vuelta-a-espana|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|8|25
688f2993c53e9b1a284d9af9393b25cc||Reportan avería en cableado de Línea 2 del Metro de Caracas|http://www.eluniversal.com/caracas/104556/reportan-averia-en-cableado-de-linea-2-del-metro-de-caracas|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|6|0
d659992471b2709c7819a7962549af06||Onda tropical N° 36 generará lluvias en gran parte del país|http://www.eluniversal.com/venezuela/104704/onda-tropical-n-36-generara-lluvias-en-gran-parte-del-pais|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|7|0
22498a78cafc228d70ee2a50f788e0f3|Por otra parte, la revista francesa Paris Macht ha publicado que Charlene tiene entre sus amistades más cercanas a una numeróloga que se llama Dawn Earl y quien se ha convertido en su confidente. Según la publicación francesa, la maga determina todos los movimientos de la esposa de Alberto, indicándole cuando y donde puede asistir y quienes deben formar su círculo de amistades.|Una numeróloga en la vida de la princesa Charlene|http://www.eluniversal.com/sociales/104640/una-numerologa-en-la-vida-de-charlene|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|4|30
5786b3ffb846ce61e7efacce8c54c957|De acuerdo con el documento, el Ejecutivo después de más de 18 meses, “recibirá este mes de agosto por primera vez, más de 1.500 millones de dólares líquidos o en efectivo, producto del trueque, aumento de la salida de buques de petróleo para su comercialización y otros ingresos.|Socías López: Venezuela recibirá más de $1.500 por exportación petrolera|http://www.eluniversal.com/economia/104728/socias-lopez-venezuela-recibira-mas-de-1500-por-exportacion-petrolera|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|6|22
c3a763e65091c2ecb3beb0d7f945e762|Detenido e imputado en Lara el aberrado sexual José Parra (42 años) por los delitos de actos lascivos y amenaza, el sujeto cuenta con registros policiales por droga (Lara) y violencia sexual (Portuguesa), indicó el fiscal desde su cuenta de Twitter.|Detienen a depravado sexual en Lara|http://www.eluniversal.com/venezuela/104526/detienen-a-depravado-sexual-en-lara|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|4|25
d56d8b58b9a78aeb5318c24277cc8b1d|Venezuela Sin Límites es un articulador de alianzas, dice su presidenta Mireya Blavia de Cisneros (CORTESÍA)|Venezuela Sin Límites: 22 años de solidaridad en hechos concretos|http://www.eluniversal.com/sociales/104622/venezuela-sin-limites-22-anos-de-solidaridad-en-hechos-concretos|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|6|10
6092da2cf351a96be9cea86fee735918|La mucormicosis afecta principalmente a pacientes con problemas de salud de base, como diabetes o sida, o que toman medicamentos que reducen la capacidad del cuerpo para combatir gérmenes y enfermedades, como es el caso de enfermos de Covid-19.|Gobernador de Mérida confirmó primer caso de hongo negro relacionado con Covid-19|http://www.eluniversal.com/venezuela/104726/gobernador-de-merida-confirmo-primer-caso-de-hongo-negro-relacionado-con-covid19|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|8|19
f10a37d81e67aa6d62064e2c43077853||Esposo de Scarlett Johansson confirma que la actriz está embarazada|http://www.eluniversal.com/entretenimiento/104708/esposo-de-scarlett-johansson-confirma-que-la-actriz-esta-embarazada|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|6|0
034ea5e51b4b864ad1437471f83fa1ac|Los municipios Ezequiel Zamora, Antonio José de Sucre y Pedraza de Barinas, están en una crítica situación debido a las inundaciones presuntamente originadas por la apertura de compuertas de la represa Caparo y las precipitaciones registradas en la zona durante las últimas horas.|Inundación en tres municipios de Barinas al desbordarse los ríos Suripá y Anaro|http://www.eluniversal.com/venezuela/104753/inundacion-en-tres-municipios-de-barinas-al-desbordarse-los-rios-suripa-y-anaro|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|8|23
6abc95056e36f655fba0424634cf956d|No se registraron heridos ni daños graves.|Se registró incendio en la sede del Saime de Plaza Caracas este martes|http://www.eluniversal.com/caracas/104625/reportaron-incendio-en-sede-del-saime-de-plaza-caracas-este-martes|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|7|4
3a9d24f94bd5b149fac28e4cb8118174|Vicente Fernández Jr. aseguró que los rumores sobre que su padre, Vicente Fernández, sufra el síndrome Guillain-Barré son falsos.|Familia desmiente que Vicente Fernández tenga el síndrome Guillain-Barré|http://www.eluniversal.com/entretenimiento/104702/familia-desmiente-que-vicente-fernandez-tenga-el-sindrome-guillainbarre|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|5|10
aef10800a98e4e8429e0ed0d1fbbbefe|•Renuncia del canciller de Perú, Héctor Béjar, por presiones de la Marina de Guerra.|Día a Día|http://www.eluniversal.com/politica/104682/dia-a-dia|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|2|7
5883b343c782ec896d8f8ab4b7316e75|Dominic Thiem se coronó campeón del último US Open disputado en Flushing Meadows, Nueva York, tras perder los dos primeros sets de la final ante el alemán Alexander Zverev. El tenista austríaco protagonizó entonces una increíble remontada para llevarse las tres mangas siguientes y el título en ese grand slam.|El campeón Dominic Thiem no defenderá su corona en el Abierto de Estados Unidos|http://www.eluniversal.com/deportes/104698/el-campeon-dominic-thiem-no-defendera-su-corona-en-el-us-open|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|7|34
62c00ff8d98071303b3d3aa2eaf22f71|Venezuela reportó este martes un acumulado de 320.922 casos de Covid-19 -967 nuevos y 9.831 activos- y 3.830 fallecidos -15 nuevos-.|EEUU aprueba refuerzo anticoronavirus para contrarrestar disminución de eficacia de la vacuna|http://www.eluniversal.com/internacional/104716/eeuu-aprueba-refuerzo-anticoronavirus-para-contrarrestar-disminucion-de-eficacia-de-la-vacuna|output/eluniversal_2021_08_18_articles.csv|eluniversal|www.eluniversal.com|8|7
